chrom1,start1,end1,genes1,idx1,chrom2,start2,end2,genes2,idx2
chr6,27500000,27600000,HNRNPA1P1,76,chr6,117200000,117300000,VGLL2,86
chr6,27800000,27900000,"HIST1H3L,HIST1H3I,HIST1H1B,HIST1H2BPS2",77,chr6,117200000,117300000,VGLL2,86
chr6,50700000,50800000,TFAP2D,78,chr6,117200000,117300000,VGLL2,86
chr6,50800000,50900000,TFAP2B,79,chr6,117200000,117300000,VGLL2,86
chr6,84700000,84800000,TBX18,80,chr6,117200000,117300000,VGLL2,86
chr6,99500000,99600000,"CCNC,AL137784.2,AL137784.1,AL137784.3",81,chr6,117200000,117300000,VGLL2,86
chr6,100400000,100500000,SIM1,82,chr6,117200000,117300000,VGLL2,86
chr6,104900000,105000000,"LIN28B,LIN28B-AS1",83,chr6,117200000,117300000,VGLL2,86
chr6,105900000,106000000,PRDM1,84,chr6,117200000,117300000,VGLL2,86
chr6,108100000,108200000,"OSTM1,ASTM1-AS1,NR2E1",85,chr6,117200000,117300000,VGLL2,86
chr6,27200000,27300000,AL021808.1,75,chr6,133800000,133900000,"TARID,LINC01312,TCF21",87
chr6,27500000,27600000,HNRNPA1P1,76,chr6,133800000,133900000,"TARID,LINC01312,TCF21",87
chr6,27800000,27900000,"HIST1H3L,HIST1H3I,HIST1H1B,HIST1H2BPS2",77,chr6,133800000,133900000,"TARID,LINC01312,TCF21",87
chr6,50700000,50800000,TFAP2D,78,chr6,133800000,133900000,"TARID,LINC01312,TCF21",87
chr6,50800000,50900000,TFAP2B,79,chr6,133800000,133900000,"TARID,LINC01312,TCF21",87
chr6,84700000,84800000,TBX18,80,chr6,133800000,133900000,"TARID,LINC01312,TCF21",87
chr6,99500000,99600000,"CCNC,AL137784.2,AL137784.1,AL137784.3",81,chr6,133800000,133900000,"TARID,LINC01312,TCF21",87
chr6,100400000,100500000,SIM1,82,chr6,133800000,133900000,"TARID,LINC01312,TCF21",87
chr6,104900000,105000000,"LIN28B,LIN28B-AS1",83,chr6,133800000,133900000,"TARID,LINC01312,TCF21",87
chr6,105900000,106000000,PRDM1,84,chr6,133800000,133900000,"TARID,LINC01312,TCF21",87
chr6,108100000,108200000,"OSTM1,ASTM1-AS1,NR2E1",85,chr6,133800000,133900000,"TARID,LINC01312,TCF21",87
chr6,117200000,117300000,VGLL2,86,chr6,133800000,133900000,"TARID,LINC01312,TCF21",87
chr6,27200000,27300000,AL021808.1,75,chr6,137400000,137500000,OLIG3,88
chr6,27500000,27600000,HNRNPA1P1,76,chr6,137400000,137500000,OLIG3,88
chr6,27800000,27900000,"HIST1H3L,HIST1H3I,HIST1H1B,HIST1H2BPS2",77,chr6,137400000,137500000,OLIG3,88
chr6,50700000,50800000,TFAP2D,78,chr6,137400000,137500000,OLIG3,88
chr6,50800000,50900000,TFAP2B,79,chr6,137400000,137500000,OLIG3,88
chr6,84700000,84800000,TBX18,80,chr6,137400000,137500000,OLIG3,88
chr6,99500000,99600000,"CCNC,AL137784.2,AL137784.1,AL137784.3",81,chr6,137400000,137500000,OLIG3,88
chr6,100400000,100500000,SIM1,82,chr6,137400000,137500000,OLIG3,88
chr6,104900000,105000000,"LIN28B,LIN28B-AS1",83,chr6,137400000,137500000,OLIG3,88
chr6,105900000,106000000,PRDM1,84,chr6,137400000,137500000,OLIG3,88
chr6,108100000,108200000,"OSTM1,ASTM1-AS1,NR2E1",85,chr6,137400000,137500000,OLIG3,88
chr6,117200000,117300000,VGLL2,86,chr6,137400000,137500000,OLIG3,88
chr6,133800000,133900000,"TARID,LINC01312,TCF21",87,chr6,137400000,137500000,OLIG3,88
chr6,27200000,27300000,AL021808.1,75,chr6,149900000,150000000,"ULBP1,AL355497.1",89
chr6,27500000,27600000,HNRNPA1P1,76,chr6,149900000,150000000,"ULBP1,AL355497.1",89
chr6,27800000,27900000,"HIST1H3L,HIST1H3I,HIST1H1B,HIST1H2BPS2",77,chr6,149900000,150000000,"ULBP1,AL355497.1",89
chr6,50700000,50800000,TFAP2D,78,chr6,149900000,150000000,"ULBP1,AL355497.1",89
chr6,50800000,50900000,TFAP2B,79,chr6,149900000,150000000,"ULBP1,AL355497.1",89
chr6,84700000,84800000,TBX18,80,chr6,149900000,150000000,"ULBP1,AL355497.1",89
chr6,99500000,99600000,"CCNC,AL137784.2,AL137784.1,AL137784.3",81,chr6,149900000,150000000,"ULBP1,AL355497.1",89
chr6,100400000,100500000,SIM1,82,chr6,149900000,150000000,"ULBP1,AL355497.1",89
chr6,104900000,105000000,"LIN28B,LIN28B-AS1",83,chr6,149900000,150000000,"ULBP1,AL355497.1",89
chr6,105900000,106000000,PRDM1,84,chr6,149900000,150000000,"ULBP1,AL355497.1",89
chr6,108100000,108200000,"OSTM1,ASTM1-AS1,NR2E1",85,chr6,149900000,150000000,"ULBP1,AL355497.1",89
chr6,117200000,117300000,VGLL2,86,chr6,149900000,150000000,"ULBP1,AL355497.1",89
chr6,133800000,133900000,"TARID,LINC01312,TCF21",87,chr6,149900000,150000000,"ULBP1,AL355497.1",89
chr6,137400000,137500000,OLIG3,88,chr6,149900000,150000000,"ULBP1,AL355497.1",89
chr11,20100000,20200000,DBX1,133,chr11,20600000,20700000,SLC6A5,134
chr11,20100000,20200000,DBX1,133,chr11,31800000,31900000,"PAX6,PAUPAR",135
chr11,20600000,20700000,SLC6A5,134,chr11,31800000,31900000,"PAX6,PAUPAR",135
chr11,20100000,20200000,DBX1,133,chr11,32400000,32500000,"WT1,WT1-AS",136
chr11,20600000,20700000,SLC6A5,134,chr11,32400000,32500000,"WT1,WT1-AS",136
chr11,31800000,31900000,"PAX6,PAUPAR",135,chr11,32400000,32500000,"WT1,WT1-AS",136
chr11,20100000,20200000,DBX1,133,chr11,44300000,44400000,ALX4,137
chr11,20600000,20700000,SLC6A5,134,chr11,44300000,44400000,ALX4,137
chr11,31800000,31900000,"PAX6,PAUPAR",135,chr11,44300000,44400000,ALX4,137
chr11,32400000,32500000,"WT1,WT1-AS",136,chr11,44300000,44400000,ALX4,137
chr11,20100000,20200000,DBX1,133,chr11,122900000,123000000,BSX,138
chr11,20600000,20700000,SLC6A5,134,chr11,122900000,123000000,BSX,138
chr11,31800000,31900000,"PAX6,PAUPAR",135,chr11,122900000,123000000,BSX,138
chr11,32400000,32500000,"WT1,WT1-AS",136,chr11,122900000,123000000,BSX,138
chr11,44300000,44400000,ALX4,137,chr11,122900000,123000000,BSX,138
chr11,20100000,20200000,DBX1,133,chr11,128600000,128700000,"FLI1,SENCR,AP001122.1",139
chr11,20600000,20700000,SLC6A5,134,chr11,128600000,128700000,"FLI1,SENCR,AP001122.1",139
chr11,31800000,31900000,"PAX6,PAUPAR",135,chr11,128600000,128700000,"FLI1,SENCR,AP001122.1",139
chr11,32400000,32500000,"WT1,WT1-AS",136,chr11,128600000,128700000,"FLI1,SENCR,AP001122.1",139
chr11,44300000,44400000,ALX4,137,chr11,128600000,128700000,"FLI1,SENCR,AP001122.1",139
chr11,122900000,123000000,BSX,138,chr11,128600000,128700000,"FLI1,SENCR,AP001122.1",139
chr11,20100000,20200000,DBX1,133,chr11,129300000,129400000,BARX2,140
chr11,20600000,20700000,SLC6A5,134,chr11,129300000,129400000,BARX2,140
chr11,31800000,31900000,"PAX6,PAUPAR",135,chr11,129300000,129400000,BARX2,140
chr11,32400000,32500000,"WT1,WT1-AS",136,chr11,129300000,129400000,BARX2,140
chr11,44300000,44400000,ALX4,137,chr11,129300000,129400000,BARX2,140
chr11,122900000,123000000,BSX,138,chr11,129300000,129400000,BARX2,140
chr11,128600000,128700000,"FLI1,SENCR,AP001122.1",139,chr11,129300000,129400000,BARX2,140
chr18,800000,900000,"ADCYAP1,AP000894.2",185,chr18,3400000,3500000,TGIF1,186
chr18,800000,900000,"ADCYAP1,AP000894.2",185,chr18,22100000,22200000,"GATA6,GATA6-AS1",187
chr18,3400000,3500000,TGIF1,186,chr18,22100000,22200000,"GATA6,GATA6-AS1",187
chr18,800000,900000,"ADCYAP1,AP000894.2",185,chr18,47200000,47300000,SKOR2,188
chr18,3400000,3500000,TGIF1,186,chr18,47200000,47300000,SKOR2,188
chr18,22100000,22200000,"GATA6,GATA6-AS1",187,chr18,47200000,47300000,SKOR2,188
chr18,800000,900000,"ADCYAP1,AP000894.2",185,chr18,57400000,57500000,"ONECUT2,AC090340.1",189
chr18,3400000,3500000,TGIF1,186,chr18,57400000,57500000,"ONECUT2,AC090340.1",189
chr18,22100000,22200000,"GATA6,GATA6-AS1",187,chr18,57400000,57500000,"ONECUT2,AC090340.1",189
chr18,47200000,47300000,SKOR2,188,chr18,57400000,57500000,"ONECUT2,AC090340.1",189
chr15,36800000,36900000,AC018563.1,165,chr15,52700000,52800000,ONECUT1,167
chr15,37000000,37100000,"MEIS2,AC078909.1,AC078909.2",166,chr15,52700000,52800000,ONECUT1,167
chr15,36800000,36900000,AC018563.1,165,chr15,59900000,60000000,FOXB1,168
chr15,37000000,37100000,"MEIS2,AC078909.1,AC078909.2",166,chr15,59900000,60000000,FOXB1,168
chr15,52700000,52800000,ONECUT1,167,chr15,59900000,60000000,FOXB1,168
chr15,36800000,36900000,AC018563.1,165,chr15,67800000,67900000,"SKOR1,RNU6-1,AC009292.2",169
chr15,37000000,37100000,"MEIS2,AC078909.1,AC078909.2",166,chr15,67800000,67900000,"SKOR1,RNU6-1,AC009292.2",169
chr15,52700000,52800000,ONECUT1,167,chr15,67800000,67900000,"SKOR1,RNU6-1,AC009292.2",169
chr15,59900000,60000000,FOXB1,168,chr15,67800000,67900000,"SKOR1,RNU6-1,AC009292.2",169
chr15,36800000,36900000,AC018563.1,165,chr15,76300000,76400000,"ISL2,AC027243.1",170
chr15,37000000,37100000,"MEIS2,AC078909.1,AC078909.2",166,chr15,76300000,76400000,"ISL2,AC027243.1",170
chr15,52700000,52800000,ONECUT1,167,chr15,76300000,76400000,"ISL2,AC027243.1",170
chr15,59900000,60000000,FOXB1,168,chr15,76300000,76400000,"ISL2,AC027243.1",170
chr15,67800000,67900000,"SKOR1,RNU6-1,AC009292.2",169,chr15,76300000,76400000,"ISL2,AC027243.1",170
chr15,36800000,36900000,AC018563.1,165,chr15,96200000,96300000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,37000000,37100000,"MEIS2,AC078909.1,AC078909.2",166,chr15,96200000,96300000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,52700000,52800000,ONECUT1,167,chr15,96200000,96300000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,59900000,60000000,FOXB1,168,chr15,96200000,96300000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,67800000,67900000,"SKOR1,RNU6-1,AC009292.2",169,chr15,96200000,96300000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,76300000,76400000,"ISL2,AC027243.1",170,chr15,96200000,96300000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,36800000,36900000,AC018563.1,165,chr15,96300000,96400000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,37000000,37100000,"MEIS2,AC078909.1,AC078909.2",166,chr15,96300000,96400000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,52700000,52800000,ONECUT1,167,chr15,96300000,96400000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,59900000,60000000,FOXB1,168,chr15,96300000,96400000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,67800000,67900000,"SKOR1,RNU6-1,AC009292.2",169,chr15,96300000,96400000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,76300000,76400000,"ISL2,AC027243.1",170,chr15,96300000,96400000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,36800000,36900000,AC018563.1,165,chr15,96400000,96500000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,37000000,37100000,"MEIS2,AC078909.1,AC078909.2",166,chr15,96400000,96500000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,52700000,52800000,ONECUT1,167,chr15,96400000,96500000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,59900000,60000000,FOXB1,168,chr15,96400000,96500000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,67800000,67900000,"SKOR1,RNU6-1,AC009292.2",169,chr15,96400000,96500000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr15,76300000,76400000,"ISL2,AC027243.1",170,chr15,96400000,96500000,"NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5",171
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,22300000,22400000,"SPAG6,AL158211.3",121
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,23100000,23200000,PTF1A,122
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,23100000,23200000,PTF1A,122
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,26200000,26300000,GAD2,123
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,26200000,26300000,GAD2,123
chr10,23100000,23200000,PTF1A,122,chr10,26200000,26300000,GAD2,123
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,73700000,73800000,SEC24C,210
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,73700000,73800000,SEC24C,210
chr10,23100000,23200000,PTF1A,122,chr10,73700000,73800000,SEC24C,210
chr10,26200000,26300000,GAD2,123,chr10,73700000,73800000,SEC24C,210
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124
chr10,23100000,23200000,PTF1A,122,chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124
chr10,26200000,26300000,GAD2,123,chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124
chr10,73700000,73800000,SEC24C,210,chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124
chr10,23100000,23200000,PTF1A,122,chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124
chr10,26200000,26300000,GAD2,123,chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124
chr10,73700000,73800000,SEC24C,210,chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,97400000,97500000,PGAM1,211
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,97400000,97500000,PGAM1,211
chr10,23100000,23200000,PTF1A,122,chr10,97400000,97500000,PGAM1,211
chr10,26200000,26300000,GAD2,123,chr10,97400000,97500000,PGAM1,211
chr10,73700000,73800000,SEC24C,210,chr10,97400000,97500000,PGAM1,211
chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,97400000,97500000,PGAM1,211
chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,97400000,97500000,PGAM1,211
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,99500000,99600000,"NKX2-3,LINC01475",125
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,99500000,99600000,"NKX2-3,LINC01475",125
chr10,23100000,23200000,PTF1A,122,chr10,99500000,99600000,"NKX2-3,LINC01475",125
chr10,26200000,26300000,GAD2,123,chr10,99500000,99600000,"NKX2-3,LINC01475",125
chr10,73700000,73800000,SEC24C,210,chr10,99500000,99600000,"NKX2-3,LINC01475",125
chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,99500000,99600000,"NKX2-3,LINC01475",125
chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,99500000,99600000,"NKX2-3,LINC01475",125
chr10,97400000,97500000,PGAM1,211,chr10,99500000,99600000,"NKX2-3,LINC01475",125
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,100700000,100800000,PAX2,126
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,100700000,100800000,PAX2,126
chr10,23100000,23200000,PTF1A,122,chr10,100700000,100800000,PAX2,126
chr10,26200000,26300000,GAD2,123,chr10,100700000,100800000,PAX2,126
chr10,73700000,73800000,SEC24C,210,chr10,100700000,100800000,PAX2,126
chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,100700000,100800000,PAX2,126
chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,100700000,100800000,PAX2,126
chr10,97400000,97500000,PGAM1,211,chr10,100700000,100800000,PAX2,126
chr10,99500000,99600000,"NKX2-3,LINC01475",125,chr10,100700000,100800000,PAX2,126
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,101200000,101300000,"LBX1,LBX1-AS1",127
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,101200000,101300000,"LBX1,LBX1-AS1",127
chr10,23100000,23200000,PTF1A,122,chr10,101200000,101300000,"LBX1,LBX1-AS1",127
chr10,26200000,26300000,GAD2,123,chr10,101200000,101300000,"LBX1,LBX1-AS1",127
chr10,73700000,73800000,SEC24C,210,chr10,101200000,101300000,"LBX1,LBX1-AS1",127
chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,101200000,101300000,"LBX1,LBX1-AS1",127
chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,101200000,101300000,"LBX1,LBX1-AS1",127
chr10,97400000,97500000,PGAM1,211,chr10,101200000,101300000,"LBX1,LBX1-AS1",127
chr10,99500000,99600000,"NKX2-3,LINC01475",125,chr10,101200000,101300000,"LBX1,LBX1-AS1",127
chr10,100700000,100800000,PAX2,126,chr10,101200000,101300000,"LBX1,LBX1-AS1",127
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,102100000,102200000,"PPRC1,NOLC1",212
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,102100000,102200000,"PPRC1,NOLC1",212
chr10,23100000,23200000,PTF1A,122,chr10,102100000,102200000,"PPRC1,NOLC1",212
chr10,26200000,26300000,GAD2,123,chr10,102100000,102200000,"PPRC1,NOLC1",212
chr10,73700000,73800000,SEC24C,210,chr10,102100000,102200000,"PPRC1,NOLC1",212
chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,102100000,102200000,"PPRC1,NOLC1",212
chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,102100000,102200000,"PPRC1,NOLC1",212
chr10,97400000,97500000,PGAM1,211,chr10,102100000,102200000,"PPRC1,NOLC1",212
chr10,99500000,99600000,"NKX2-3,LINC01475",125,chr10,102100000,102200000,"PPRC1,NOLC1",212
chr10,100700000,100800000,PAX2,126,chr10,102100000,102200000,"PPRC1,NOLC1",212
chr10,101200000,101300000,"LBX1,LBX1-AS1",127,chr10,102100000,102200000,"PPRC1,NOLC1",212
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,102400000,102500000,"CUEDC2,MIR146B",213
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,102400000,102500000,"CUEDC2,MIR146B",213
chr10,23100000,23200000,PTF1A,122,chr10,102400000,102500000,"CUEDC2,MIR146B",213
chr10,26200000,26300000,GAD2,123,chr10,102400000,102500000,"CUEDC2,MIR146B",213
chr10,73700000,73800000,SEC24C,210,chr10,102400000,102500000,"CUEDC2,MIR146B",213
chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,102400000,102500000,"CUEDC2,MIR146B",213
chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,102400000,102500000,"CUEDC2,MIR146B",213
chr10,97400000,97500000,PGAM1,211,chr10,102400000,102500000,"CUEDC2,MIR146B",213
chr10,99500000,99600000,"NKX2-3,LINC01475",125,chr10,102400000,102500000,"CUEDC2,MIR146B",213
chr10,100700000,100800000,PAX2,126,chr10,102400000,102500000,"CUEDC2,MIR146B",213
chr10,101200000,101300000,"LBX1,LBX1-AS1",127,chr10,102400000,102500000,"CUEDC2,MIR146B",213
chr10,102100000,102200000,"PPRC1,NOLC1",212,chr10,102400000,102500000,"CUEDC2,MIR146B",213
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,117100000,117200000,"VAX1,MIR3663",128
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,117100000,117200000,"VAX1,MIR3663",128
chr10,23100000,23200000,PTF1A,122,chr10,117100000,117200000,"VAX1,MIR3663",128
chr10,26200000,26300000,GAD2,123,chr10,117100000,117200000,"VAX1,MIR3663",128
chr10,73700000,73800000,SEC24C,210,chr10,117100000,117200000,"VAX1,MIR3663",128
chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,117100000,117200000,"VAX1,MIR3663",128
chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,117100000,117200000,"VAX1,MIR3663",128
chr10,97400000,97500000,PGAM1,211,chr10,117100000,117200000,"VAX1,MIR3663",128
chr10,99500000,99600000,"NKX2-3,LINC01475",125,chr10,117100000,117200000,"VAX1,MIR3663",128
chr10,100700000,100800000,PAX2,126,chr10,117100000,117200000,"VAX1,MIR3663",128
chr10,101200000,101300000,"LBX1,LBX1-AS1",127,chr10,117100000,117200000,"VAX1,MIR3663",128
chr10,102100000,102200000,"PPRC1,NOLC1",212,chr10,117100000,117200000,"VAX1,MIR3663",128
chr10,102400000,102500000,"CUEDC2,MIR146B",213,chr10,117100000,117200000,"VAX1,MIR3663",128
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,117500000,117600000,"EMX2,EMX2OS",129
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,117500000,117600000,"EMX2,EMX2OS",129
chr10,23100000,23200000,PTF1A,122,chr10,117500000,117600000,"EMX2,EMX2OS",129
chr10,26200000,26300000,GAD2,123,chr10,117500000,117600000,"EMX2,EMX2OS",129
chr10,73700000,73800000,SEC24C,210,chr10,117500000,117600000,"EMX2,EMX2OS",129
chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,117500000,117600000,"EMX2,EMX2OS",129
chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,117500000,117600000,"EMX2,EMX2OS",129
chr10,97400000,97500000,PGAM1,211,chr10,117500000,117600000,"EMX2,EMX2OS",129
chr10,99500000,99600000,"NKX2-3,LINC01475",125,chr10,117500000,117600000,"EMX2,EMX2OS",129
chr10,100700000,100800000,PAX2,126,chr10,117500000,117600000,"EMX2,EMX2OS",129
chr10,101200000,101300000,"LBX1,LBX1-AS1",127,chr10,117500000,117600000,"EMX2,EMX2OS",129
chr10,102100000,102200000,"PPRC1,NOLC1",212,chr10,117500000,117600000,"EMX2,EMX2OS",129
chr10,102400000,102500000,"CUEDC2,MIR146B",213,chr10,117500000,117600000,"EMX2,EMX2OS",129
chr10,117100000,117200000,"VAX1,MIR3663",128,chr10,117500000,117600000,"EMX2,EMX2OS",129
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,118200000,118300000,AL354863.1,130
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,118200000,118300000,AL354863.1,130
chr10,23100000,23200000,PTF1A,122,chr10,118200000,118300000,AL354863.1,130
chr10,26200000,26300000,GAD2,123,chr10,118200000,118300000,AL354863.1,130
chr10,73700000,73800000,SEC24C,210,chr10,118200000,118300000,AL354863.1,130
chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,118200000,118300000,AL354863.1,130
chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,118200000,118300000,AL354863.1,130
chr10,97400000,97500000,PGAM1,211,chr10,118200000,118300000,AL354863.1,130
chr10,99500000,99600000,"NKX2-3,LINC01475",125,chr10,118200000,118300000,AL354863.1,130
chr10,100700000,100800000,PAX2,126,chr10,118200000,118300000,AL354863.1,130
chr10,101200000,101300000,"LBX1,LBX1-AS1",127,chr10,118200000,118300000,AL354863.1,130
chr10,102100000,102200000,"PPRC1,NOLC1",212,chr10,118200000,118300000,AL354863.1,130
chr10,102400000,102500000,"CUEDC2,MIR146B",213,chr10,118200000,118300000,AL354863.1,130
chr10,117100000,117200000,"VAX1,MIR3663",128,chr10,118200000,118300000,AL354863.1,130
chr10,117500000,117600000,"EMX2,EMX2OS",129,chr10,118200000,118300000,AL354863.1,130
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,123100000,123200000,HMX3,131
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,123100000,123200000,HMX3,131
chr10,23100000,23200000,PTF1A,122,chr10,123100000,123200000,HMX3,131
chr10,26200000,26300000,GAD2,123,chr10,123100000,123200000,HMX3,131
chr10,73700000,73800000,SEC24C,210,chr10,123100000,123200000,HMX3,131
chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,123100000,123200000,HMX3,131
chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,123100000,123200000,HMX3,131
chr10,97400000,97500000,PGAM1,211,chr10,123100000,123200000,HMX3,131
chr10,99500000,99600000,"NKX2-3,LINC01475",125,chr10,123100000,123200000,HMX3,131
chr10,100700000,100800000,PAX2,126,chr10,123100000,123200000,HMX3,131
chr10,101200000,101300000,"LBX1,LBX1-AS1",127,chr10,123100000,123200000,HMX3,131
chr10,102100000,102200000,"PPRC1,NOLC1",212,chr10,123100000,123200000,HMX3,131
chr10,102400000,102500000,"CUEDC2,MIR146B",213,chr10,123100000,123200000,HMX3,131
chr10,117100000,117200000,"VAX1,MIR3663",128,chr10,123100000,123200000,HMX3,131
